[請益] 台中常誠電腦股份有限公司,https://www.ptt.cc/bbs/Soft_Job/M.1271069254.A.F55.html,Jorsindo
[問題] 消除輻射？,https://www.ptt.cc/bbs/Soft_Job/M.1271077257.A.8BB.html,QuestionTwo
[請益] 請問軟體公司用人,https://www.ptt.cc/bbs/Soft_Job/M.1271082614.A.8FF.html,runtime
Re: [閒聊] 我朋友的困境與mcse和ccna,https://www.ptt.cc/bbs/Soft_Job/M.1271082874.A.703.html,Sany
Re: [請益] 高雄 陽嘉科技,https://www.ptt.cc/bbs/Soft_Job/M.1271084278.A.140.html,sdgr
Re: [請益] 請問軟體公司用人,https://www.ptt.cc/bbs/Soft_Job/M.1271085791.A.04A.html,derekhsu
[閒聊] IT檢定考,https://www.ptt.cc/bbs/Soft_Job/M.1271087931.A.BEF.html,sunrz
[徵才]傑聯特科技徵 .NET系統設計師,https://www.ptt.cc/bbs/Soft_Job/M.1271129128.A.4E4.html,totorowu
[情報] 產業投資人才培訓計畫開課囉~,https://www.ptt.cc/bbs/Soft_Job/M.1271150320.A.6AA.html,helen630h
[轉錄][台北] 群環科技-電腦系統工程師,https://www.ptt.cc/bbs/Soft_Job/M.1271160149.A.415.html,EijiHoba
不正經的科技英文解釋(一),https://www.ptt.cc/bbs/Soft_Job/M.1271166849.A.177.html,wrltertnna
[請益] 關於灰色預測模型建立,https://www.ptt.cc/bbs/Soft_Job/M.1271187154.A.96F.html,cyctaco
Re: [填問卷抽禮券！]請大四生與社會人士氣幫忙填괠…,https://www.ptt.cc/bbs/Soft_Job/M.1271209607.A.2D7.html,viviam863008
[心得] 研替面試心得,https://www.ptt.cc/bbs/Soft_Job/M.1271217265.A.786.html,kingdeath
[情報] 無線&有線網路24x7資安防護與效能測試研討會,https://www.ptt.cc/bbs/Soft_Job/M.1271230162.A.74B.html,Lagunsna
[請益] 有人去過瑋智面試過嗎,https://www.ptt.cc/bbs/Soft_Job/M.1271237900.A.525.html,tonyshan
[徵才] 2010漾趨勢人實習計畫,https://www.ptt.cc/bbs/Soft_Job/M.1271255244.A.78A.html,lunastorm
[請益] 兆豐國際商銀99 年度資訊人員甄選,https://www.ptt.cc/bbs/Soft_Job/M.1271258381.A.2E0.html,libone
[請益] 雷爵網絡,https://www.ptt.cc/bbs/Soft_Job/M.1271266906.A.375.html,kateha123
[請益] GIS..,https://www.ptt.cc/bbs/Soft_Job/M.1271335109.A.300.html,ilovebbs
[問卷] 有關Facebook的問卷 (贈150P),https://www.ptt.cc/bbs/Soft_Job/M.1271338192.A.5D3.html,showbest
[請益] 中國人壽的資訊人員如何?,https://www.ptt.cc/bbs/Soft_Job/M.1271345518.A.A20.html,infernolu
[情報] 阿同伯酸雲端：我們需要萊特希爾報告,https://www.ptt.cc/bbs/Soft_Job/M.1271356821.A.A7F.html,luciferii
[問卷]「資訊科技風險管理與企業績效關聯性之研究」問卷(50P),https://www.ptt.cc/bbs/Soft_Job/M.1271404223.A.8E0.html,clay3631
[請益] 被通知去面試....,https://www.ptt.cc/bbs/Soft_Job/M.1271410223.A.F42.html,hegemon
Re: [請益] 怎樣才能做的像這個網站一樣好呢?,https://www.ptt.cc/bbs/Soft_Job/M.1271420547.A.513.html,cscscscs22
[講座]自我進修-4/30免費講座:品牌成功之路與陷阱,https://www.ptt.cc/bbs/Soft_Job/M.1271468841.A.C4E.html,christless
Re: [情報] 阿同伯酸雲端：我們需要萊特希爾報告,https://www.ptt.cc/bbs/Soft_Job/M.1271475672.A.9C1.html,ggg12345
Re: [情報] 阿同伯酸雲端：我們需要萊特希爾報告,https://www.ptt.cc/bbs/Soft_Job/M.1271476027.A.34A.html,zanyking
Re: [情報] 阿同伯酸雲端：我們需要萊特希爾報告,https://www.ptt.cc/bbs/Soft_Job/M.1271486854.A.428.html,ANDR0ID
[請益] 想請問演算法專利的問題,https://www.ptt.cc/bbs/Soft_Job/M.1271498089.A.C33.html,DennisTang
Re: [閒聊] 你會怎麼面對或調適?,https://www.ptt.cc/bbs/Soft_Job/M.1271506497.A.460.html,thinkniht
[轉錄]Re:[情報] 阿同伯酸雲端：我們需要萊特希爾 …,https://www.ptt.cc/bbs/Soft_Job/M.1271512120.A.857.html,ggg12345
Re: [情報] 阿同伯酸雲端：我們需要萊特希爾報告,https://www.ptt.cc/bbs/Soft_Job/M.1271513851.A.40C.html,ggg12345
Re: [閒聊] 你會怎麼面對或調適?,https://www.ptt.cc/bbs/Soft_Job/M.1271514865.A.7D1.html,andymai
[徵才] iPhone軟體程式工程師,https://www.ptt.cc/bbs/Soft_Job/M.1271524985.A.AD0.html,sauviat
Re: [閒聊] 你會怎麼面對或調適?,https://www.ptt.cc/bbs/Soft_Job/M.1271536561.A.A35.html,yauhh
Re: [情報] 阿同伯酸雲端：我們需要萊特希爾報告,https://www.ptt.cc/bbs/Soft_Job/M.1271574483.A.095.html,ggg12345
[轉錄]Re: [轉錄][情報] 阿同伯酸雲端：我們需要萊特希爾 …,https://www.ptt.cc/bbs/Soft_Job/M.1271575700.A.D9C.html,ggg12345
Re: [閒聊] 你會怎麼面對或調適?,https://www.ptt.cc/bbs/Soft_Job/M.1271578567.A.7B0.html,thinkniht
[問卷](150P+獎品) 雲端運算 服務之應用...,https://www.ptt.cc/bbs/Soft_Job/M.1271579628.A.77E.html,al234
"[請益] 我想請問像地圖日記,痞客邦這種網路媒體,一年能賺多少錢?",https://www.ptt.cc/bbs/Soft_Job/M.1271594402.A.4AE.html,isojam
[問卷] 填問卷抽隨身碟禮券(對象:高科技員工),https://www.ptt.cc/bbs/Soft_Job/M.1271598416.A.4DA.html,gulutea
[問卷]填問卷送西堤、魔獸、7-11禮卷,https://www.ptt.cc/bbs/Soft_Job/M.1271609136.A.ADF.html,iameba
Re: [轉錄][情報] 阿同伯酸雲端：我們需要萊特希爾 …,https://www.ptt.cc/bbs/Soft_Job/M.1271642216.A.ED1.html,ggg12345
[閒聊] 雲端的實際運用?,https://www.ptt.cc/bbs/Soft_Job/M.1271642286.A.BEC.html,HARKER
工研院新創團隊誠徵網路軟體人才,https://www.ptt.cc/bbs/Soft_Job/M.1271663172.A.3A5.html,prae
[請益] 振興發科技有限公司 風評如何？,https://www.ptt.cc/bbs/Soft_Job/M.1271679899.A.46F.html,jucci9734
Re: [閒聊] 雲端的實際運用? - CRM,https://www.ptt.cc/bbs/Soft_Job/M.1271684564.A.30B.html,Obb
[討論] 請問大家的mail都用那一家的,https://www.ptt.cc/bbs/Soft_Job/M.1271686224.A.61C.html,girlyou24
[問卷] (抽7-11千元禮券+送P幣)探討知識管理系 …,https://www.ptt.cc/bbs/Soft_Job/M.1271686960.A.EF7.html,ken0921
Re: [閒聊] 雲端的實際運用? - CRM,https://www.ptt.cc/bbs/Soft_Job/M.1271690200.A.195.html,LetDogDay
Re: [閒聊] 雲端的實際運用? - CRM,https://www.ptt.cc/bbs/Soft_Job/M.1271696013.A.153.html,Obb
[請益] 有那些公司真的缺人的？,https://www.ptt.cc/bbs/Soft_Job/M.1271747916.A.A65.html,EijiHoba
Re: [請益] 賓果天下.....????,https://www.ptt.cc/bbs/Soft_Job/M.1271757592.A.81B.html,ilovebbs
[請益] 設備軟體工程師為何要對UI設計有興趣,https://www.ptt.cc/bbs/Soft_Job/M.1271760803.A.DCD.html,aefh
[討論] LINUX用VM安裝的問題,https://www.ptt.cc/bbs/Soft_Job/M.1271762616.A.B75.html,BOBK
[轉錄][新聞] 微軟副總裁來台Long Stay 搶進雲端,https://www.ptt.cc/bbs/Soft_Job/M.1271780932.A.49D.html,ggg12345
[情報]4/27網勁科技游士逸執行長台大管院演講,https://www.ptt.cc/bbs/Soft_Job/M.1271820009.A.093.html,yorke
Re: [情報] 阿同伯酸雲端：我們需要萊特希爾報告,https://www.ptt.cc/bbs/Soft_Job/M.1271833580.A.447.html,aoeidermo
Re: [閒聊] 雲端的實際運用? - Citrix,https://www.ptt.cc/bbs/Soft_Job/M.1271833600.A.97F.html,Obb
Re: [閒聊] 雲端的實際運用? - Citrix,https://www.ptt.cc/bbs/Soft_Job/M.1271834584.A.E29.html,aoeidermo
Re: [請益] 賓果天下.....????,https://www.ptt.cc/bbs/Soft_Job/M.1271835141.A.5BB.html,aoeidermo
Re: [情報] 阿同伯酸雲端：我們需要萊特希爾報告,https://www.ptt.cc/bbs/Soft_Job/M.1271839569.A.3EF.html,ggg12345
Re: [情報] 阿同伯酸雲端：我們需要萊特希爾報告,https://www.ptt.cc/bbs/Soft_Job/M.1271840957.A.710.html,aoeidermo
[閒聊] 有人的公司會在上班時間放背景音樂的嗎?,https://www.ptt.cc/bbs/Soft_Job/M.1271842917.A.4DE.html,GANTZZ
[請益] 戰國策 助理網管客服工程師疑問,https://www.ptt.cc/bbs/Soft_Job/M.1271845856.A.4B5.html,boybo1072001
[請益] 有「網飛訊科技」的相關消息嗎？,https://www.ptt.cc/bbs/Soft_Job/M.1271846859.A.A55.html,EijiHoba
Re: [請益] 有佛心培訓的公司嗎？,https://www.ptt.cc/bbs/Soft_Job/M.1271860138.A.944.html,zanyking
"[請益] 我最近在裝舊電腦,想下載驅動程式",https://www.ptt.cc/bbs/Soft_Job/M.1271860900.A.933.html,isojam
Re: [請益] 賓果天下.....????,https://www.ptt.cc/bbs/Soft_Job/M.1271912863.A.5CC.html,phantom400
[請益] 嵌入式系統or 純軟體 兩者之間的選擇,https://www.ptt.cc/bbs/Soft_Job/M.1271916631.A.23F.html,colza
[請益] 資策會的網路工程師就業養成班,https://www.ptt.cc/bbs/Soft_Job/M.1271916799.A.FED.html,lsy888
Re: [請益] 資策會的網路工程師就業養成班,https://www.ptt.cc/bbs/Soft_Job/M.1271944152.A.B74.html,foxlink
[請益] 奇美面試,https://www.ptt.cc/bbs/Soft_Job/M.1271947644.A.CD3.html,seasky1013
Re: [請益] 想請問一個Case的報價,https://www.ptt.cc/bbs/Soft_Job/M.1271957514.A.405.html,runtime
Re: [請益] 賓果天下.....????,https://www.ptt.cc/bbs/Soft_Job/M.1271959719.A.31A.html,thinkniht
Re: [情報] 阿同伯酸雲端：我們需要萊特希爾報告,https://www.ptt.cc/bbs/Soft_Job/M.1271967656.A.6CA.html,freeunixer
Re: [情報] 阿同伯酸雲端：我們需要萊特希爾報告-實例,https://www.ptt.cc/bbs/Soft_Job/M.1271994092.A.425.html,Obb
Re: [請益] 賓果天下.....????,https://www.ptt.cc/bbs/Soft_Job/M.1271998067.A.20F.html,latw
[徵才] 華晶科技誠徵Android軟體開發正職及工讀人員,https://www.ptt.cc/bbs/Soft_Job/M.1272006054.A.FA0.html,agbls
[心得] SAP ERP面試經驗分享(1),https://www.ptt.cc/bbs/Soft_Job/M.1272011712.A.0C3.html,roypower428
Re: [請益] 賓果天下.....????,https://www.ptt.cc/bbs/Soft_Job/M.1272028411.A.E55.html,chialang
Re: [請益] 賓果天下.....????,https://www.ptt.cc/bbs/Soft_Job/M.1272033980.A.5E9.html,gareth
Re: [請益] 賓果天下.....????,https://www.ptt.cc/bbs/Soft_Job/M.1272036611.A.3B3.html,thinkniht
[閒聊] 白紙黑字不算什麼,https://www.ptt.cc/bbs/Soft_Job/M.1272037032.A.68E.html,kimkao
Re: [閒聊] 白紙黑字不算什麼,https://www.ptt.cc/bbs/Soft_Job/M.1272070127.A.680.html,thinkniht
Re: [情報] 阿同伯酸雲端：我們需要萊特希爾報告,https://www.ptt.cc/bbs/Soft_Job/M.1272072681.A.93E.html,ggg12345
[討論] 臉書按「讚」可連結70網站,https://www.ptt.cc/bbs/Soft_Job/M.1272091841.A.125.html,wrltertnna
[情報] 轉讓 聯成電腦 Adobe商業設計+Adobe創意產品設計+終身職訓,https://www.ptt.cc/bbs/Soft_Job/M.1272119949.A.8BC.html,tako0930
[請益] 軟體方面工作的一些問題...,https://www.ptt.cc/bbs/Soft_Job/M.1272125787.A.05D.html,walker2009
Re: [請益] 設備軟體工程師為何要對UI設計有興趣,https://www.ptt.cc/bbs/Soft_Job/M.1272131146.A.CB6.html,push1997
Re: [請益] 軟體方面工作的一些問題...,https://www.ptt.cc/bbs/Soft_Job/M.1272166158.A.6F4.html,yauhh
Re: [請益] 靠寫作電腦書賺錢維生的問題(2),https://www.ptt.cc/bbs/Soft_Job/M.1272166779.A.8C0.html,reader
[討論] 雲端散財,https://www.ptt.cc/bbs/Soft_Job/M.1272177495.A.729.html,ggg12345
[請益] 嵌入式系統程式設計,https://www.ptt.cc/bbs/Soft_Job/M.1272178746.A.D6E.html,lsy888
[轉錄][新聞] 鴻海擴大雲端布局 看上中油土地,https://www.ptt.cc/bbs/Soft_Job/M.1272187699.A.1E3.html,ggg12345
[誠徵]全球綠色旅遊行銷之網頁/行動技術與美工設計工作夥伴,https://www.ptt.cc/bbs/Soft_Job/M.1272217591.A.875.html,entregreen
Re: [請益] 軟體方面工作的一些問題...,https://www.ptt.cc/bbs/Soft_Job/M.1272280900.A.0C5.html,ggg12345
[徵才] facebook程式設計師,https://www.ptt.cc/bbs/Soft_Job/M.1272290723.A.E14.html,zeebra
[OFER]力鯨科技VS采威國際,https://www.ptt.cc/bbs/Soft_Job/M.1272291188.A.A8E.html,ch60234
[請益] 關於期望薪資...,https://www.ptt.cc/bbs/Soft_Job/M.1272300701.A.88A.html,lok9527
Java程式設計課程 資策會or職訓局,https://www.ptt.cc/bbs/Soft_Job/M.1272308582.A.41D.html,colza
[請益] 請問履歷表修改後才接到面試通知該怎麼辦,https://www.ptt.cc/bbs/Soft_Job/M.1272316989.A.225.html,whwuhwu
[問卷] 資訊人員的創造力,https://www.ptt.cc/bbs/Soft_Job/M.1272346378.A.171.html,SmileJoS
[討論] 應屆畢業生or剛退伍的出路,https://www.ptt.cc/bbs/Soft_Job/M.1272348837.A.664.html,SPAN4108
[問卷] 資訊服務委外關係問卷 (贈150P幣),https://www.ptt.cc/bbs/Soft_Job/M.1272350101.A.FB4.html,Jwmusic
Re: [討論] 有人知道台中這家”思維工坊服份有限公 …,https://www.ptt.cc/bbs/Soft_Job/M.1272350289.A.58E.html,ilovebbs
[請益] 向上遊戲科技有限公司 面試通知,https://www.ptt.cc/bbs/Soft_Job/M.1272352251.A.CC3.html,sinpcx
[請益] ASP 的薪資大約多少? 工作經驗一年,https://www.ptt.cc/bbs/Soft_Job/M.1272361184.A.791.html,phi12345
[請益] 國防役去留選擇,https://www.ptt.cc/bbs/Soft_Job/M.1272362039.A.4F8.html,nightmareli
[請益] 關於百資科技,https://www.ptt.cc/bbs/Soft_Job/M.1272375523.A.C31.html,kidsimon
Re: [請益] 嵌入式系統程式設計,https://www.ptt.cc/bbs/Soft_Job/M.1272376320.A.2DA.html,babuturtle
Re: [請益] 賓果天下.....????,https://www.ptt.cc/bbs/Soft_Job/M.1272433191.A.780.html,oiuyy
[情報] 微軟免費研討會-快速架站與多媒體設計開發,https://www.ptt.cc/bbs/Soft_Job/M.1272439994.A.727.html,dfrune
[問卷] 抽7-11禮券! 數位閱讀與電子書閱讀器,https://www.ptt.cc/bbs/Soft_Job/M.1272440270.A.32A.html,DragonSummer
[閒聊] 微軟 VS 2010 廣告,https://www.ptt.cc/bbs/Soft_Job/M.1272476206.A.C7D.html,EijiHoba
[心得] 面試心得(1)-鴻揚科技,https://www.ptt.cc/bbs/Soft_Job/M.1272478815.A.EEF.html,mimieye0702
[心得] 面試心得(2)-訊維科技,https://www.ptt.cc/bbs/Soft_Job/M.1272480392.A.D4F.html,mimieye0702
[心得] 面試心得(3)-精誠資訊,https://www.ptt.cc/bbs/Soft_Job/M.1272482043.A.1FC.html,mimieye0702
[心得] 面試心得(4)-精誠資訊 <Part2>,https://www.ptt.cc/bbs/Soft_Job/M.1272511622.A.B0B.html,mimieye0702
Re: [請益] 請問 有人知道「世達先進科技」這間公ꔠ…,https://www.ptt.cc/bbs/Soft_Job/M.1272512933.A.BA8.html,spacecake
[請益] 關於圖片辨識技術問題,https://www.ptt.cc/bbs/Soft_Job/M.1272523092.A.040.html,sparkchao
[心得] 面試心得(5)-程曦資訊,https://www.ptt.cc/bbs/Soft_Job/M.1272527929.A.780.html,mimieye0702
[問卷] (賺300元禮券抽小摺、千元禮券)徵求知쌠…,https://www.ptt.cc/bbs/Soft_Job/M.1272536219.A.7F6.html,ken0921
Re: [情報] 阿同伯酸雲端：我們需要萊特希爾報告,https://www.ptt.cc/bbs/Soft_Job/M.1272546986.A.3D0.html,nemo33
[徵才]全球綠色旅遊行銷之網頁/行動技術與美工設計工作夥伴,https://www.ptt.cc/bbs/Soft_Job/M.1272547528.A.D73.html,entregreen
[問卷] 填Facebook問卷，抽7-11禮卷及2G隨身碟 …,https://www.ptt.cc/bbs/Soft_Job/M.1272555708.A.FB0.html,yolandahsieh
Re: [情報] 阿同伯酸雲端：我們需要萊特希爾報告,https://www.ptt.cc/bbs/Soft_Job/M.1272565267.A.ECF.html,ggg12345
"[請益]請教有關佳能(ABICO)品保""測試""工程師相關問題",https://www.ptt.cc/bbs/Soft_Job/M.1272573401.A.969.html,pennybest
[新聞] 政院推雲端科技 5年衝產值上兆,https://www.ptt.cc/bbs/Soft_Job/M.1272593188.A.B42.html,weishih
[請益] MIS工程師 & 網管工作師 & 純程式設計師??,https://www.ptt.cc/bbs/Soft_Job/M.1272612098.A.F69.html,monsterhand
[請益] Offer的比較,https://www.ptt.cc/bbs/Soft_Job/M.1272619309.A.F32.html,issue666
Re: [請益] MIS工程師 & 網管工作師 & 純程式設計師??,https://www.ptt.cc/bbs/Soft_Job/M.1272620709.A.CA0.html,kinanson
[徵才]美商網基徵求軟體工程師及系統工程師,https://www.ptt.cc/bbs/Soft_Job/M.1272622438.A.5EE.html,r91921078
Re: [請益] MIS工程師 & 網管工作師 & 純程式設計師??,https://www.ptt.cc/bbs/Soft_Job/M.1272625556.A.1CD.html,Adonisy
[問卷]人力銀行使用因素問卷-可抽西堤餐卷,https://www.ptt.cc/bbs/Soft_Job/M.1272632291.A.933.html,halu1003
[徵才]ZK 徵 AJAX Web Framework Developer,https://www.ptt.cc/bbs/Soft_Job/M.1272644398.A.DD3.html,zanyking
[請益] 請問機房OP?,https://www.ptt.cc/bbs/Soft_Job/M.1272656319.A.D8C.html,AE5566
[請益] 會這些值多少？,https://www.ptt.cc/bbs/Soft_Job/M.1272676388.A.79B.html,EijiHoba
[情報] 2010 AI Forum,https://www.ptt.cc/bbs/Soft_Job/M.1272690866.A.8C1.html,ggg12345
[請益] SAP OFFER選擇,https://www.ptt.cc/bbs/Soft_Job/M.1272706187.A.22B.html,roypower428
Re: [請益] SAP OFFER選擇,https://www.ptt.cc/bbs/Soft_Job/M.1272711103.A.A25.html,Obb
[討論] 台南軟體工程師的薪水?,https://www.ptt.cc/bbs/Soft_Job/M.1272712212.A.019.html,rainboy
Re: [請益] SAP OFFER選擇,https://www.ptt.cc/bbs/Soft_Job/M.1272731532.A.A33.html,soi1dsnake
Re: [請益] SAP OFFER選擇,https://www.ptt.cc/bbs/Soft_Job/M.1272732504.A.B6F.html,tefa
[問卷] 版主再次同意(填問卷抽HTC手機、隨身碟 …,https://www.ptt.cc/bbs/Soft_Job/M.1272808579.A.366.html,silstar
Re: [請益] SAP OFFER選擇,https://www.ptt.cc/bbs/Soft_Job/M.1272859662.A.E06.html,nixt
Re: [請益] SAP OFFER選擇,https://www.ptt.cc/bbs/Soft_Job/M.1272869709.A.536.html,happyoh
[請益] 請問台灣有做互動科技、人機介面的公司嗎？,https://www.ptt.cc/bbs/Soft_Job/M.1272932106.A.F0B.html,aefh
[請益] 震旦行,https://www.ptt.cc/bbs/Soft_Job/M.1272936590.A.875.html,knight1122
[請益] 玉山銀行資訊專才,https://www.ptt.cc/bbs/Soft_Job/M.1272941250.A.8A0.html,GGsov
【徵才】中研院調研中心徵資訊人員一名,https://www.ptt.cc/bbs/Soft_Job/M.1272953035.A.A0A.html,survey
[問卷] 派遣人員問卷(可抽新光禮券),https://www.ptt.cc/bbs/Soft_Job/M.1272985263.A.8D2.html,stilaT
[情報] 資策會MIC舉辦「地方特色產品」座談會ꄠ…,https://www.ptt.cc/bbs/Soft_Job/M.1272987924.A.F61.html,daijerry
[徵才]資訊工程師-研發民眾使用線上飲食營養管 …,https://www.ptt.cc/bbs/Soft_Job/M.1273031597.A.50F.html,nikiko
[閒聊] MCP/MCTS/MCAD之證照?,https://www.ptt.cc/bbs/Soft_Job/M.1273041658.A.5DF.html,gugugu4411
[講座] 善用新一代產業智慧：自由軟體授權相容性,https://www.ptt.cc/bbs/Soft_Job/M.1273047343.A.367.html,legist
[講座] 善用自由軟體授權模式加速程式開發,https://www.ptt.cc/bbs/Soft_Job/M.1273047353.A.7AE.html,legist
[閒聊] 台灣MS系工程師的怪現象,https://www.ptt.cc/bbs/Soft_Job/M.1273064132.A.65F.html,kiki1503
[請益] 如果客戶很機車 你會?,https://www.ptt.cc/bbs/Soft_Job/M.1273064389.A.E10.html,thinkniht
[請益] 工作三天…是否該職離,https://www.ptt.cc/bbs/Soft_Job/M.1273103738.A.776.html,wen198599
[徵才] 中研院資訊所徵研究助理,https://www.ptt.cc/bbs/Soft_Job/M.1273115592.A.B53.html,Azraelx
"[新聞] 職訓局7日舉辦聯合徵才1,695人",https://www.ptt.cc/bbs/Soft_Job/M.1273124802.A.C56.html,xkueikuei
[徵才] 徵求軟韌體人才,https://www.ptt.cc/bbs/Soft_Job/M.1273129780.A.706.html,itechjob
[閒聊] 如何衡量你對工作的熱情,https://www.ptt.cc/bbs/Soft_Job/M.1273151686.A.53B.html,EijiHoba
[請益] 工程師可以專職成...?,https://www.ptt.cc/bbs/Soft_Job/M.1273160990.A.713.html,EijiHoba
[徵才] 中研院資訊所 徵 研究助理 / 軟體工程師,https://www.ptt.cc/bbs/Soft_Job/M.1273204167.A.5A2.html,zhadow
[徵才] 工研院誠徵軟體工讀生2名（台南）,https://www.ptt.cc/bbs/Soft_Job/M.1273212502.A.3CF.html,peisun
[徵才] 網頁架設與維護,https://www.ptt.cc/bbs/Soft_Job/M.1273237643.A.134.html,sylsylsylvie
[請益] 大家如何拒絕客戶的新需求,https://www.ptt.cc/bbs/Soft_Job/M.1273242227.A.478.html,momowawa1981
[請益] 請問一下目前網管人員的薪資水平,https://www.ptt.cc/bbs/Soft_Job/M.1273243228.A.0C9.html,iorileez
[問卷] 填問卷抽7-11禮券與SOGO禮券,https://www.ptt.cc/bbs/Soft_Job/M.1273305191.A.BCA.html,koshayshay
[轉錄]Re: [職場] 事情不要做太快太好,https://www.ptt.cc/bbs/Soft_Job/M.1273323151.A.FB0.html,EijiHoba
Re: [討論] 寫DOS程式有前途嗎....?,https://www.ptt.cc/bbs/Soft_Job/M.1273330632.A.F02.html,lazybones
[心得] 管理只是一件工作,https://www.ptt.cc/bbs/Soft_Job/M.1273340536.A.6AB.html,zanyking
Re: [討論] 寫DOS程式有前途嗎....?,https://www.ptt.cc/bbs/Soft_Job/M.1273375806.A.7D5.html,costbook
[請益] 程式設計師的薪資？,https://www.ptt.cc/bbs/Soft_Job/M.1273381063.A.7AC.html,green0924
[請益] 怎麼樣才算會寫程式?,https://www.ptt.cc/bbs/Soft_Job/M.1273389920.A.2F2.html,Hathor
[請益] windows操作 網路 程式，哪種比較有前途,https://www.ptt.cc/bbs/Soft_Job/M.1273392214.A.0BE.html,asdrtyjkl925
[情報] 國立臺北大學~PMP證照班,https://www.ptt.cc/bbs/Soft_Job/M.1273392608.A.CFA.html,arancione
[討論] 應徵條件上有寫需精通英文，如果英文很爛，還要試試看嗎?,https://www.ptt.cc/bbs/Soft_Job/M.1273407135.A.E30.html,digitalking
[問卷]【填問卷抽7-11禮券】探討影響Facebook滿意度之因素,https://www.ptt.cc/bbs/Soft_Job/M.1273411838.A.98A.html,forthewill
[轉貼] 軟體專案,https://www.ptt.cc/bbs/Soft_Job/M.1273462153.A.6A0.html,Obb
[請益] 新店 台灣電腦 有誰知道?,https://www.ptt.cc/bbs/Soft_Job/M.1273468418.A.60E.html,yenfish
[問卷] 巨匠電腦公開徵求受訪者－學習服務研究計劃,https://www.ptt.cc/bbs/Soft_Job/M.1273485456.A.104.html,destinyfish
[請益]想請教大大一些問題,https://www.ptt.cc/bbs/Soft_Job/M.1273488513.A.FF0.html,orientorient
[網宣] 2010交大全國法學實證研討會，歡迎參加！,https://www.ptt.cc/bbs/Soft_Job/M.1273496994.A.748.html,shuyuwu
[請益] 如何幫公司建立SOP,https://www.ptt.cc/bbs/Soft_Job/M.1273546751.A.D5F.html,yiwenchen
[請益] 想請問 Code Complete(2) 這本書~,https://www.ptt.cc/bbs/Soft_Job/M.1273564675.A.2AC.html,hoson
Re: [請益] 如何幫公司建立SOP,https://www.ptt.cc/bbs/Soft_Job/M.1273565561.A.BAC.html,PsMonkey
[請益] 不知道各位先進對以下這兩家公司的看法如何?,https://www.ptt.cc/bbs/Soft_Job/M.1273568243.A.C4B.html,iorileez
[情報] 99年5月19日快速考取台灣菸酒 同步備戰中華電信講座～台北,https://www.ptt.cc/bbs/Soft_Job/M.1273573064.A.613.html,Stanley833
Re: [請益] 如何幫公司建立SOP,https://www.ptt.cc/bbs/Soft_Job/M.1273573631.A.907.html,luciferii
[請益] 有人知道遠見寰宇這間公司嗎,https://www.ptt.cc/bbs/Soft_Job/M.1273599377.A.A94.html,chrisleebos
[情報] IBM 2010 暑期實習計畫,https://www.ptt.cc/bbs/Soft_Job/M.1273600137.A.256.html,ru8456
IBM 徵才 Senior Software Engineer,https://www.ptt.cc/bbs/Soft_Job/M.1273603029.A.A81.html,ru8456
[請益] ERP系統開發,https://www.ptt.cc/bbs/Soft_Job/M.1273639918.A.85C.html,i90270
[徵才] 擷適科技 徵求資料庫管理師/維護工程師,https://www.ptt.cc/bbs/Soft_Job/M.1273649951.A.3A1.html,kaye004
[問卷] (抽7-11禮券)員工使用行動裝置之研究,https://www.ptt.cc/bbs/Soft_Job/M.1273671691.A.836.html,nba011052
[請益] PCHOME公司,https://www.ptt.cc/bbs/Soft_Job/M.1273688361.A.5A4.html,LadyAnAn
[徵才] Yahoo!奇摩 徵 前端工程師,https://www.ptt.cc/bbs/Soft_Job/M.1273718519.A.E1E.html,adamp3
[請益] 請問一下各位先進有聽說過以下這些公司 …,https://www.ptt.cc/bbs/Soft_Job/M.1273740180.A.1DC.html,iorileez
[徵求]網頁&程式設計工程師,https://www.ptt.cc/bbs/Soft_Job/M.1273741523.A.826.html,thomaes1
Re: [請益] ERP系統開發,https://www.ptt.cc/bbs/Soft_Job/M.1273805081.A.F29.html,odbc
Re: [請益] 如何幫公司建立SOP,https://www.ptt.cc/bbs/Soft_Job/M.1273808263.A.A31.html,oiuyy
[情報] 賣資工研究所考試用書,https://www.ptt.cc/bbs/Soft_Job/M.1273822776.A.6A2.html,sshelley
Re: [請益] ERP系統開發,https://www.ptt.cc/bbs/Soft_Job/M.1273823730.A.683.html,vicptt
[閒聊] 大家怎麼保養眼睛的?,https://www.ptt.cc/bbs/Soft_Job/M.1273834628.A.774.html,pleasant
[網宣] 微軟學生大使第五屆熱情招募中,https://www.ptt.cc/bbs/Soft_Job/M.1273843895.A.91E.html,jamiedd
Re: [請益] 怎麼樣才算會寫程式?,https://www.ptt.cc/bbs/Soft_Job/M.1273860930.A.1BE.html,zanyking
[閒聊] 大家工作上看過哪些誇張的 CODE ?,https://www.ptt.cc/bbs/Soft_Job/M.1273878272.A.CF0.html,bobhsiao
Re: [閒聊] 大家工作上看過哪些誇張的 CODE ?,https://www.ptt.cc/bbs/Soft_Job/M.1273879406.A.39D.html,TonyQ
Re: [請益] 怎麼樣才算會寫程式?,https://www.ptt.cc/bbs/Soft_Job/M.1273885039.A.455.html,homal
Re: [閒聊] 大家工作上看過哪些誇張的 CODE ?,https://www.ptt.cc/bbs/Soft_Job/M.1273889985.A.56E.html,zanyking
